"module name","license","repository"
"hash-base@3.1.0","MIT","https://github.com/crypto-browserify/hash-base"
"hash.js@1.1.7","MIT","https://github.com/indutny/hash.js"
"hasha@2.2.0","MIT","https://github.com/sindresorhus/hasha"
"he@1.2.0","MIT","https://github.com/mathiasbynens/he"
"headers-utils@3.0.2","MIT","https://github.com/mswjs/headers-utils"
"helmet@4.6.0","MIT","https://github.com/helmetjs/helmet"
"hex-color-regex@1.1.0","MIT","https://github.com/regexps/hex-color-regex"
"history@4.10.1","MIT","https://github.com/ReactTraining/history"
"hmac-drbg@1.0.1","MIT","https://github.com/indutny/hmac-drbg"
"hoek@6.1.3","BSD-3-Clause","https://github.com/hapijs/hoek"
"hoist-non-react-statics@3.3.2","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics"
"homedir-polyfill@1.0.3","MIT","https://github.com/doowb/homedir-polyfill"
"hoopy@0.1.4","MIT","git+https://gitlab.com/philbooth/hoopy"
"hosted-git-info@2.8.9","ISC","https://github.com/npm/hosted-git-info"
"hosted-git-info@4.0.2","ISC","https://github.com/npm/hosted-git-info"
"hpack.js@2.1.6","MIT","https://github.com/indutny/hpack.js"
"hpagent@0.1.2","MIT","https://github.com/delvedor/hpagent"
"hsl-regex@1.0.0","MIT","https://github.com/regexps/hsl-regex"
"hsla-regex@1.0.0","MIT","https://github.com/regexps/hsla-regex"
"hsluv@0.0.3","MIT","https://github.com/hsluv/hsluv"
"html-element-map@1.3.1","MIT","https://github.com/ljharb/html-element-map"
"html-encoding-sniffer@2.0.1","MIT","https://github.com/jsdom/html-encoding-sniffer"
"html-entities@1.4.0","MIT","https://github.com/mdevils/node-html-entities"
"html-escaper@2.0.2","MIT","https://github.com/WebReflection/html-escaper"
"html-minifier-terser@5.1.1","MIT","https://github.com/DanielRuf/html-minifier-terser"
"html-pdf@3.0.1","MIT","https://github.com/marcbachmann/node-html-pdf"
"html-webpack-plugin@4.5.0","MIT","https://github.com/jantimon/html-webpack-plugin"
"htmlparser2@6.1.0","MIT","https://github.com/fb55/htmlparser2"
"http-cache-semantics@3.8.1","BSD-2-Clause","https://github.com/pornel/http-cache-semantics"
"http-cache-semantics@4.1.0","BSD-2-Clause","https://github.com/kornelski/http-cache-semantics"
"http-deceiver@1.2.7","MIT","https://github.com/indutny/http-deceiver"
"http-errors@1.6.3","MIT","https://github.com/jshttp/http-errors"
"http-errors@1.7.2","MIT","https://github.com/jshttp/http-errors"
"http-errors@1.7.3","MIT","https://github.com/jshttp/http-errors"
"http-errors@2.0.0","MIT","https://github.com/jshttp/http-errors"
"http-parser-js@0.5.3","MIT","https://github.com/creationix/http-parser-js"
"http-proxy-agent@4.0.1","MIT","https://github.com/TooTallNate/node-http-proxy-agent"
"http-proxy-middleware@0.19.1","MIT","https://github.com/chimurai/http-proxy-middleware"
"http-proxy@1.18.1","MIT","https://github.com/http-party/node-http-proxy"
"http-signature@1.2.0","MIT","https://github.com/joyent/node-http-signature"
"https-browserify@1.0.0","MIT","https://github.com/substack/https-browserify"
"https-proxy-agent@4.0.0","MIT","https://github.com/TooTallNate/node-https-proxy-agent"
"https-proxy-agent@5.0.0","MIT","https://github.com/TooTallNate/node-https-proxy-agent"
"human-signals@1.1.1","Apache-2.0","https://github.com/ehmicky/human-signals"
"hyphenate-style-name@1.0.4","BSD-3-Clause","https://github.com/rexxars/hyphenate-style-name"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite"
"iconv-lite@0.6.3","MIT","https://github.com/ashtuchkin/iconv-lite"
"icss-utils@4.1.1","ISC","https://github.com/css-modules/icss-utils"
"identity-obj-proxy@3.0.0","MIT","https://github.com/keyanzhang/identity-obj-proxy"
"idtoken-verifier@2.2.2","MIT","https://github.com/auth0/idtoken-verifier"
"ieee754@1.1.13","BSD-3-Clause","https://github.com/feross/ieee754"
"ieee754@1.2.1","BSD-3-Clause","https://github.com/feross/ieee754"
"iferr@0.1.5","MIT","https://github.com/shesek/iferr"
"ignore-by-default@1.0.1","ISC","https://github.com/novemberborn/ignore-by-default"
"ignore@4.0.6","MIT","https://github.com/kaelzhang/node-ignore"
"ignore@5.1.8","MIT","https://github.com/kaelzhang/node-ignore"
"image-palette@2.1.0","MIT*","https://github.com/dy/image-palette"
"immer@9.0.6","MIT","https://github.com/immerjs/immer"
"immutable@4.0.0-rc.14","MIT","https://github.com/immutable-js/immutable-js"
"import-cwd@2.1.0","MIT","https://github.com/sindresorhus/import-cwd"
"import-fresh@2.0.0","MIT","https://github.com/sindresorhus/import-fresh"
"import-fresh@3.3.0","MIT","https://github.com/sindresorhus/import-fresh"
"import-from@2.1.0","MIT","https://github.com/sindresorhus/import-from"
"import-lazy@2.1.0","MIT","https://github.com/sindresorhus/import-lazy"
"import-local@2.0.0","MIT","https://github.com/sindresorhus/import-local"
"import-local@3.0.2","MIT","https://github.com/sindresorhus/import-local"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"in-publish@2.0.1","ISC","https://github.com/iarna/in-publish"
"incremental-convex-hull@1.0.1","MIT","https://github.com/mikolalysenko/incremental-convex-hull"
"incremental-convex-hull@1.1.0","MIT","https://github.com/mikolalysenko/incremental-convex-hull"
"indent-string@4.0.0","MIT","https://github.com/sindresorhus/indent-string"
"indexes-of@1.0.1","MIT","https://github.com/dominictarr/indexes-of"
"infer-owner@1.0.4","ISC","https://github.com/npm/infer-owner"
"inflection@1.13.2","MIT","https://github.com/dreamerslab/node.inflection"
"inflight@1.0.6","ISC","https://github.com/npm/inflight"
"inherits@2.0.1","ISC","https://github.com/isaacs/inherits"
"inherits@2.0.3","ISC","https://github.com/isaacs/inherits"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"ini@2.0.0","ISC","https://github.com/isaacs/ini"
"inquirer@7.0.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"inquirer@8.2.1","MIT","https://github.com/SBoudrias/Inquirer.js"
"internal-ip@4.3.0","MIT","https://github.com/sindresorhus/internal-ip"
"internal-slot@1.0.3","MIT","https://github.com/ljharb/internal-slot"
"internmap@2.0.3","ISC","https://github.com/mbostock/internmap"
"interval-tree-1d@1.0.4","MIT","https://github.com/mikolalysenko/interval-tree-1d"
"into-stream@3.1.0","MIT","https://github.com/sindresorhus/into-stream"
"invariant@2.2.4","MIT","https://github.com/zertosh/invariant"
"invert-permutation@1.0.0","MIT","https://github.com/mikolalysenko/invert-permutation"
"ioredis@4.28.5","MIT","https://github.com/luin/ioredis"
"iota-array@1.0.0","MIT","https://github.com/mikolalysenko/iota-array"
"ip-regex@2.1.0","MIT","https://github.com/sindresorhus/ip-regex"
"ip-regex@4.3.0","MIT","https://github.com/sindresorhus/ip-regex"
"ip@1.1.5","MIT","https://github.com/indutny/node-ip"
"ipaddr.js@1.9.1","MIT","https://github.com/whitequark/ipaddr.js"
"is-absolute-url@2.1.0","MIT","https://github.com/sindresorhus/is-absolute-url"
"is-absolute-url@3.0.3","MIT","https://github.com/sindresorhus/is-absolute-url"
"is-accessor-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-accessor-descriptor"
"is-accessor-descriptor@1.0.0","MIT","https://github.com/jonschlinkert/is-accessor-descriptor"
"is-arguments@1.1.1","MIT","https://github.com/inspect-js/is-arguments"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish"
"is-arrayish@0.3.2","MIT","https://github.com/qix-/node-is-arrayish"
"is-base64@0.1.0","MIT","https://github.com/miguelmota/is-base64"
"is-bigint@1.0.4","MIT","https://github.com/inspect-js/is-bigint"
"is-binary-path@1.0.1","MIT","https://github.com/sindresorhus/is-binary-path"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path"
"is-blob@2.1.0","MIT","https://github.com/sindresorhus/is-blob"
"is-boolean-object@1.1.2","MIT","https://github.com/inspect-js/is-boolean-object"
"is-browser@2.1.0","MIT","https://github.com/ForbesLindesay/is-browser"
"is-buffer@1.1.6","MIT","https://github.com/feross/is-buffer"
"is-buffer@2.0.5","MIT","https://github.com/feross/is-buffer"
"is-callable@1.2.4","MIT","https://github.com/inspect-js/is-callable"
"is-ci@2.0.0","MIT","https://github.com/watson/is-ci"
"is-color-stop@1.1.0","MIT","https://github.com/pigcan/is-color-stop"
"is-core-module@2.6.0","MIT","https://github.com/inspect-js/is-core-module"
"is-core-module@2.8.0","MIT","https://github.com/inspect-js/is-core-module"
"is-data-descriptor@0.1.4","MIT","https://github.com/jonschlinkert/is-data-descriptor"
"is-data-descriptor@1.0.0","MIT","https://github.com/jonschlinkert/is-data-descriptor"
"is-date-object@1.0.5","MIT","https://github.com/inspect-js/is-date-object"
"is-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-descriptor"
"is-descriptor@1.0.2","MIT","https://github.com/jonschlinkert/is-descriptor"
"is-directory@0.3.1","MIT","https://github.com/jonschlinkert/is-directory"
"is-docker@2.2.1","MIT","https://github.com/sindresorhus/is-docker"
"is-extendable@0.1.1","MIT","https://github.com/jonschlinkert/is-extendable"
"is-extendable@1.0.1","MIT","https://github.com/jonschlinkert/is-extendable"
"is-extglob@1.0.0","MIT","https://github.com/jonschlinkert/is-extglob"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-finite@1.1.0","MIT","https://github.com/sindresorhus/is-finite"
"is-firefox@1.0.3","MIT","https://github.com/gillstrom/is-firefox"
"is-float-array@1.0.0","MIT","https://github.com/dy/is-float-array"
"is-fullwidth-code-point@2.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-generator-fn@2.1.0","MIT","https://github.com/sindresorhus/is-generator-fn"
"is-glob@2.0.1","MIT","https://github.com/jonschlinkert/is-glob"
"is-glob@4.0.1","MIT","https://github.com/micromatch/is-glob"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob"
"is-iexplorer@1.0.0","MIT","https://github.com/kevva/is-iexplorer"
"is-in-browser@1.1.3","MIT","https://github.com/tuxsudo/is-in-browser"
"is-installed-globally@0.4.0","MIT","https://github.com/sindresorhus/is-installed-globally"
"is-interactive@1.0.0","MIT","https://github.com/sindresorhus/is-interactive"
"is-invalid-path@0.1.0","MIT","https://github.com/jonschlinkert/is-invalid-path"
"is-lower-case@1.1.3","MIT","https://github.com/blakeembrey/is-lower-case"
"is-mobile@2.2.2","MIT","https://github.com/juliangruber/is-mobile"
"is-module@1.0.0","MIT","https://github.com/component/is-module"
"is-natural-number@4.0.1","MIT","https://github.com/shinnn/is-natural-number.js"
"is-negative-zero@2.0.1","MIT","https://github.com/inspect-js/is-negative-zero"
"is-node-process@1.0.1","MIT",""
"is-npm@5.0.0","MIT","https://github.com/sindresorhus/is-npm"
"is-number-object@1.0.6","MIT","https://github.com/inspect-js/is-number-object"
"is-number@3.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-obj@1.0.1","MIT","https://github.com/sindresorhus/is-obj"
"is-obj@2.0.0","MIT","https://github.com/sindresorhus/is-obj"
"is-object@1.0.2","MIT","https://github.com/inspect-js/is-object"
"is-path-cwd@2.2.0","MIT","https://github.com/sindresorhus/is-path-cwd"
"is-path-in-cwd@2.1.0","MIT","https://github.com/sindresorhus/is-path-in-cwd"
"is-path-inside@2.1.0","MIT","https://github.com/sindresorhus/is-path-inside"
"is-path-inside@3.0.3","MIT","https://github.com/sindresorhus/is-path-inside"
"is-plain-obj@1.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-plain-object@2.0.4","MIT","https://github.com/jonschlinkert/is-plain-object"
"is-plain-object@5.0.0","MIT","https://github.com/jonschlinkert/is-plain-object"
"is-potential-custom-element-name@1.0.1","MIT","https://github.com/mathiasbynens/is-potential-custom-element-name"
"is-primitive@3.0.1","MIT","https://github.com/jonschlinkert/is-primitive"
"is-promise@2.2.2","MIT","https://github.com/then/is-promise"
"is-regex@1.1.4","MIT","https://github.com/inspect-js/is-regex"
"is-regexp@1.0.0","MIT","https://github.com/sindresorhus/is-regexp"
"is-resolvable@1.1.0","ISC","https://github.com/shinnn/is-resolvable"
"is-retry-allowed@1.2.0","MIT","https://github.com/floatdrop/is-retry-allowed"
"is-root@2.1.0","MIT","https://github.com/sindresorhus/is-root"
"is-stream@1.1.0","MIT","https://github.com/sindresorhus/is-stream"
"is-stream@2.0.1","MIT","https://github.com/sindresorhus/is-stream"
"is-string-blank@1.0.1","MIT","https://github.com/plotly/is-string-blank"
"is-string@1.0.7","MIT","https://github.com/ljharb/is-string"
"is-subset@0.1.1","MIT","https://github.com/studio-b12/is-subset"
"is-svg-path@1.0.2","MIT","https://github.com/dfcreative/is-svg-path"
"is-symbol@1.0.4","MIT","https://github.com/inspect-js/is-symbol"
"is-text-path@1.0.1","MIT","https://github.com/sindresorhus/is-text-path"
"is-typedarray@1.0.0","MIT","https://github.com/hughsk/is-typedarray"
"is-unicode-supported@0.1.0","MIT","https://github.com/sindresorhus/is-unicode-supported"
"is-upper-case@1.1.2","MIT","https://github.com/blakeembrey/is-upper-case"
"is-url@1.2.4","MIT","https://github.com/segmentio/is-url"
"is-utf8@0.2.1","MIT","https://github.com/wayfind/is-utf8"
"is-valid-path@0.1.1","MIT","https://github.com/jonschlinkert/is-valid-path"
"is-windows@1.0.2","MIT","https://github.com/jonschlinkert/is-windows"
"is-wsl@1.1.0","MIT","https://github.com/sindresorhus/is-wsl"
"is-wsl@2.2.0","MIT","https://github.com/sindresorhus/is-wsl"
"is-yarn-global@0.3.0","MIT","https://github.com/LitoMore/is-yarn-global"
"is2@2.0.7","MIT","https://github.com/stdarg/is2"
"isarray@0.0.1","MIT","https://github.com/juliangruber/isarray"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isarray@2.0.5","MIT","https://github.com/juliangruber/isarray"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isobject@2.1.0","MIT","https://github.com/jonschlinkert/isobject"
"isobject@3.0.1","MIT","https://github.com/jonschlinkert/isobject"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream"
"istanbul-lib-coverage@3.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-instrument@4.0.3","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-report@3.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-source-maps@4.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-reports@3.0.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"isurl@1.0.0","MIT","https://github.com/stevenvachon/isurl"
"iterall@1.3.0","MIT","https://github.com/leebyron/iterall"
"jake@10.8.5","Apache-2.0","https://github.com/jakejs/jake"
"jest-changed-files@26.6.2","MIT","https://github.com/facebook/jest"
"jest-circus@26.6.0","MIT","https://github.com/facebook/jest"
"jest-cli@26.6.3","MIT","https://github.com/facebook/jest"
"jest-config@26.6.3","MIT","https://github.com/facebook/jest"
"jest-diff@24.9.0","MIT","https://github.com/facebook/jest"
"jest-diff@26.6.2","MIT","https://github.com/facebook/jest"
"jest-diff@27.1.0","MIT","https://github.com/facebook/jest"
"jest-docblock@26.0.0","MIT","https://github.com/facebook/jest"
"jest-each@26.6.2","MIT","https://github.com/facebook/jest"
"jest-environment-jsdom@26.6.2","MIT","https://github.com/facebook/jest"
"jest-environment-node@26.6.2","MIT","https://github.com/facebook/jest"
"jest-extended@0.11.5","MIT","https://github.com/jest-community/jest-extended"
"jest-get-type@22.4.3","MIT","https://github.com/facebook/jest"
"jest-get-type@24.9.0","MIT","https://github.com/facebook/jest"
"jest-get-type@26.3.0","MIT","https://github.com/facebook/jest"
"jest-get-type@27.0.6","MIT","https://github.com/facebook/jest"
"jest-haste-map@26.6.2","MIT","https://github.com/facebook/jest"
"jest-jasmine2@26.6.3","MIT","https://github.com/facebook/jest"
"jest-leak-detector@26.6.2","MIT","https://github.com/facebook/jest"
"jest-matcher-utils@22.4.3","MIT","https://github.com/facebook/jest"
"jest-matcher-utils@24.9.0","MIT","https://github.com/facebook/jest"
"jest-matcher-utils@26.6.2","MIT","https://github.com/facebook/jest"
"jest-message-util@24.9.0","MIT","https://github.com/facebook/jest"
"jest-message-util@26.6.2","MIT","https://github.com/facebook/jest"
"jest-mock@26.6.2","MIT","https://github.com/facebook/jest"
"jest-pact@0.9.3","MIT","https://github.com/pact-foundation/jest-pact"
"jest-pnp-resolver@1.2.2","MIT","https://github.com/arcanis/jest-pnp-resolver"
"jest-regex-util@24.9.0","MIT","https://github.com/facebook/jest"
"jest-regex-util@26.0.0","MIT","https://github.com/facebook/jest"
"jest-resolve-dependencies@26.6.3","MIT","https://github.com/facebook/jest"
"jest-resolve@26.6.0","MIT","https://github.com/facebook/jest"
"jest-resolve@26.6.2","MIT","https://github.com/facebook/jest"
"jest-runner@26.6.3","MIT","https://github.com/facebook/jest"
"jest-runtime@26.6.3","MIT","https://github.com/facebook/jest"
"jest-serializer@26.6.2","MIT","https://github.com/facebook/jest"
"jest-snapshot@26.6.2","MIT","https://github.com/facebook/jest"
"jest-util@26.6.2","MIT","https://github.com/facebook/jest"
"jest-validate@26.6.2","MIT","https://github.com/facebook/jest"
"jest-watch-typeahead@0.6.1","MIT","https://github.com/jest-community/jest-watch-typeahead"
"jest-watcher@26.6.2","MIT","https://github.com/facebook/jest"
"jest-worker@24.9.0","MIT","https://github.com/facebook/jest"
"jest-worker@26.6.2","MIT","https://github.com/facebook/jest"
"jest@26.6.0","MIT","https://github.com/facebook/jest"
"jmespath@0.15.0","Apache 2.0","https://github.com/jmespath/jmespath.js"
"joi@17.6.0","BSD-3-Clause","https://github.com/sideway/joi"
"joycon@2.2.5","MIT","https://github.com/egoist/joycon"
"js-beautify@1.14.0","MIT","https://github.com/beautify-web/js-beautify"
"js-cookie@2.2.1","MIT","https://github.com/js-cookie/js-cookie"
"js-levenshtein@1.1.6","MIT","https://github.com/gustf/js-levenshtein"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-yaml@3.13.1","MIT","https://github.com/nodeca/js-yaml"
"js-yaml@3.14.1","MIT","https://github.com/nodeca/js-yaml"
"jsbn@0.1.1","MIT","https://github.com/andyperlitch/jsbn"
"jsbn@1.1.0","MIT","https://github.com/andyperlitch/jsbn"
"jsdom@16.7.0","MIT","https://github.com/jsdom/jsdom"
"jsesc@0.5.0","MIT","https://github.com/mathiasbynens/jsesc"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc"
"json-buffer@3.0.0","MIT","https://github.com/dominictarr/json-buffer"
"json-parse-better-errors@1.0.2","MIT","https://github.com/zkat/json-parse-better-errors"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema@0.4.0","(AFL-2.1 OR BSD-3-Clause)","https://github.com/kriszyp/json-schema"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe"
"json3@3.3.3","MIT","https://github.com/bestiejs/json3"
"json5@1.0.1","MIT","https://github.com/json5/json5"
"json5@2.2.0","MIT","https://github.com/json5/json5"
"json5@2.2.1","MIT","https://github.com/json5/json5"
"jsonfile@2.4.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonfile@4.0.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonfile@6.1.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonparse@1.3.1","MIT","https://github.com/creationix/jsonparse"
"jsonwebtoken@8.5.1","MIT","https://github.com/auth0/node-jsonwebtoken"
"jsprim@1.4.1","MIT","https://github.com/joyent/node-jsprim"
"jss-plugin-camel-case@10.7.1","MIT","https://github.com/cssinjs/jss"
"jss-plugin-default-unit@10.7.1","MIT","https://github.com/cssinjs/jss"
"jss-plugin-global@10.7.1","MIT","https://github.com/cssinjs/jss"
"jss-plugin-nested@10.7.1","MIT","https://github.com/cssinjs/jss"
"jss-plugin-props-sort@10.7.1","MIT","https://github.com/cssinjs/jss"
"jss-plugin-rule-value-function@10.7.1","MIT","https://github.com/cssinjs/jss"
"jss-plugin-vendor-prefixer@10.7.1","MIT","https://github.com/cssinjs/jss"
"jss@10.7.1","MIT","https://github.com/cssinjs/jss"
"jsx-ast-utils@3.2.0","MIT","https://github.com/evcohen/jsx-ast-utils"
"jwa@1.4.1","MIT","https://github.com/brianloveswords/node-jwa"
"jwks-rsa@1.12.3","MIT","https://github.com/auth0/node-jwks-rsa"
"jwks-rsa@1.6.0","MIT","https://github.com/auth0/node-jwks-rsa"
"jws@3.2.2","MIT","https://github.com/brianloveswords/node-jws"
"kdbush@3.0.0","ISC","https://github.com/mourner/kdbush"
"kew@0.7.0","Apache-2.0","https://github.com/Medium/kew"
"keyv@3.0.0","MIT","https://github.com/lukechilds/keyv"
"keyv@3.1.0","MIT","https://github.com/lukechilds/keyv"
"killable@1.0.1","ISC","https://github.com/marten-de-vries/killable"
"kind-of@3.2.2","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@4.0.0","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@5.1.0","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of"
"klaw@1.3.1","MIT","https://github.com/jprichardson/node-klaw"
"kleur@3.0.3","MIT","https://github.com/lukeed/kleur"
"klona@2.0.4","MIT","https://github.com/lukeed/klona"
"kuler@2.0.0","MIT","https://github.com/3rd-Eden/kuler"
"language-subtag-registry@0.3.21","ODC-By-1.0","https://github.com/mattcg/language-subtag-registry"
"language-tags@1.0.5","MIT","https://github.com/mattcg/language-tags"
"last-call-webpack-plugin@3.0.0","MIT","https://github.com/NMFR/last-call-webpack-plugin"
"latest-version@5.1.0","MIT","https://github.com/sindresorhus/latest-version"
"lerp@1.0.3","MIT","https://github.com/mattdesl/lerp"
"leven@2.1.0","MIT","https://github.com/sindresorhus/leven"
"leven@3.1.0","MIT","https://github.com/sindresorhus/leven"
"levn@0.3.0","MIT","https://github.com/gkz/levn"
"levn@0.4.1","MIT","https://github.com/gkz/levn"
"libnpmconfig@1.2.1","ISC","https://github.com/npm/libnpmconfig"
"license-checker@25.0.1","BSD-3-Clause","https://github.com/davglass/license-checker"
"limiter@1.1.5","MIT","https://github.com/jhurliman/node-rate-limiter"
"lines-and-columns@1.1.6","MIT","https://github.com/eventualbuddha/lines-and-columns"
"listenercount@1.0.1","ISC","https://github.com/jden/node-listenercount"
"load-json-file@1.1.0","MIT","https://github.com/sindresorhus/load-json-file"
"load-json-file@4.0.0","MIT","https://github.com/sindresorhus/load-json-file"
"loader-runner@2.4.0","MIT","https://github.com/webpack/loader-runner"
"loader-utils@1.2.3","MIT","https://github.com/webpack/loader-utils"
"loader-utils@1.4.0","MIT","https://github.com/webpack/loader-utils"
"loader-utils@2.0.0","MIT","https://github.com/webpack/loader-utils"
"locate-path@2.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@3.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@5.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lock@0.1.4","MIT","https://github.com/dominictarr/lock"
"lodash._arraycopy@3.0.0","MIT","https://github.com/lodash/lodash"
"lodash._arrayeach@3.0.0","MIT","https://github.com/lodash/lodash"
"lodash._baseassign@3.2.0","MIT","https://github.com/lodash/lodash"
"lodash._baseclone@3.3.0","MIT","https://github.com/lodash/lodash"
"lodash._basecopy@3.0.1","MIT","https://github.com/lodash/lodash"
"lodash._basefor@3.0.3","MIT","https://github.com/lodash/lodash"
"lodash._bindcallback@3.0.1","MIT","https://github.com/lodash/lodash"
"lodash._getnative@3.9.1","MIT","https://github.com/lodash/lodash"
"lodash._isiterateecall@3.0.9","MIT","https://github.com/lodash/lodash"
"lodash._reinterpolate@3.0.0","MIT","https://github.com/lodash/lodash"
"lodash.camelcase@4.3.0","MIT","https://github.com/lodash/lodash"
"lodash.clone@3.0.3","MIT","https://github.com/lodash/lodash"
"lodash.clonedeep@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash.debounce@4.0.8","MIT","https://github.com/lodash/lodash"
"lodash.defaults@4.2.0","MIT","https://github.com/lodash/lodash"
"lodash.defaultsdeep@4.6.1","MIT","https://github.com/lodash/lodash"
"lodash.escape@4.0.1","MIT","https://github.com/lodash/lodash"
"lodash.flatten@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.flattendeep@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.get@4.4.2","MIT","https://github.com/lodash/lodash"
"lodash.includes@4.3.0","MIT","https://github.com/lodash/lodash"
"lodash.isarguments@3.1.0","MIT","https://github.com/lodash/lodash"
"lodash.isarray@3.0.4","MIT","https://github.com/lodash/lodash"
"lodash.isboolean@3.0.3","MIT","https://github.com/lodash/lodash"
"lodash.isequal@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash.isequalwith@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.isfunction@3.0.8","MIT","https://github.com/lodash/lodash"
"lodash.isinteger@4.0.4","MIT","https://github.com/lodash/lodash"
"lodash.ismatch@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.isnil@4.0.0","MIT","https://github.com/lodash/lodash"
"lodash.isnumber@3.0.3","MIT","https://github.com/lodash/lodash"
"lodash.isplainobject@4.0.6","MIT","https://github.com/lodash/lodash"
"lodash.isstring@4.0.1","MIT","https://github.com/lodash/lodash"
"lodash.isundefined@3.0.1","MIT","https://github.com/lodash/lodash"
"lodash.keys@3.1.2","MIT","https://github.com/lodash/lodash"
"lodash.memoize@4.1.2","MIT","https://github.com/lodash/lodash"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash.omit@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash.omitby@4.6.0","MIT","https://github.com/lodash/lodash"
"lodash.once@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash.set@4.3.2","MIT","https://github.com/lodash/lodash"
"lodash.template@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash.templatesettings@4.2.0","MIT","https://github.com/lodash/lodash"
"lodash.truncate@4.4.2","MIT","https://github.com/lodash/lodash"
"lodash.uniq@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"log-symbols@2.2.0","MIT","https://github.com/sindresorhus/log-symbols"
"log-symbols@3.0.0","MIT","https://github.com/sindresorhus/log-symbols"
"log-symbols@4.1.0","MIT","https://github.com/sindresorhus/log-symbols"
"log-update@3.4.0","MIT","https://github.com/sindresorhus/log-update"
"logform@2.2.0","MIT","https://github.com/winstonjs/logform"
"loglevel@1.7.1","MIT","https://github.com/pimterry/loglevel"
"long@4.0.0","Apache-2.0","https://github.com/dcodeIO/long.js"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"lower-case-first@1.0.2","MIT","https://github.com/blakeembrey/lower-case-first"
"lower-case@1.1.4","MIT","https://github.com/blakeembrey/lower-case"
"lower-case@2.0.2","MIT","https://github.com/blakeembrey/change-case"
"lowercase-keys@1.0.0","MIT","https://github.com/sindresorhus/lowercase-keys"
"lowercase-keys@1.0.1","MIT","https://github.com/sindresorhus/lowercase-keys"
"lowercase-keys@2.0.0","MIT","https://github.com/sindresorhus/lowercase-keys"
